,leid0_1,leid0_2,leid0_3,leid0_4,leid0_5,leid0_6,leid0_7,leid0_8,leid0_9,leid0_10,leid0_11,leid0_12,leid0_13,leid0_14,leid0_15,leid0_16,leid0_17,leid0_18,leid0_19,leid0_20,leid0_21,leid0_22,leid0_23,leid0_24,leid0_25,leid0_26,leid0_27,leid0_28,leid0_29,leid0_30,leid0_31,leid1_1,leid1_2,leid1_3,leid1_4,leid1_5,leid1_6,leid1_7,leid1_8,leid1_9,leid1_10,leid1_11,leid1_12,leid1_13,leid1_14,leid1_15,leid1_16,leid1_17,leid1_18,leid1_19,leid1_20,leid1_21,leid1_22
ATP5IF1,7.4505617318419555e-06,1.0428474834874522e-05,6.629296495926554e-05,5.990427832446101e-05,3.216581163218659e-05,8.335611440029171e-05,1.9051397960668208e-05,5.448282880440815e-05,1.4603066233289753e-05,1.1642029320731574e-05,9.298399898042468e-05,2.606982337540594e-05,4.924953207395908e-05,7.44187146665974e-06,4.151323643483034e-05,9.47541874753249e-05,4.481230290825802e-05,3.692793404869492e-05,4.620732040457584e-05,1.5037056138362691e-05,4.13524865603208e-05,1.3109527522577749e-05,3.774350417575856e-05,2.563638064123431e-06,2.674644695792527e-05,0.0,2.471170275527477e-05,8.487431057191457e-05,7.2268441193793425e-06,2.1312036209745003e-05,0.0,0.0,7.317922894748328e-05,4.488378152407678e-05,0.0001230304569619,0.0001315556891419,9.805400872265416e-05,7.56870365061432e-05,0.0001126125856545,0.0001039641357995,0.0001109565256163,4.144967865109285e-05,3.744904586992993e-05,3.552284757714387e-05,3.700641380838437e-05,7.33189214998321e-05,0.0001179513300724,2.921920353548373e-05,0.0001172433207688,5.936139265053331e-06,5.427700563347185e-05,8.39453086651217e-05,1.144820669527951e-05
TAP2,0.0,0.0,7.275031438742344e-05,0.0,9.06675806818475e-06,1.2085061676252732e-05,1.0735390884758446e-05,2.0079792003488565e-05,5.163295950677285e-06,0.0,0.0,6.71291947956438e-06,0.0,0.0,1.796340873433605e-05,0.0,1.1724382318846982e-05,1.1822556479743882e-05,5.58766701605818e-06,0.0,7.827887890261056e-05,3.069016088821843e-05,2.253452922917756e-05,1.1174397841534068e-05,2.178778254998668e-05,9.121660675157118e-06,7.603463332783657e-05,5.969958374490283e-05,2.759807877661173e-05,1.467317011212895e-05,1.883450252266541e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0940330300338454e-05,0.0,0.0,1.410691010560628e-05,0.0,0.0,5.104073194602003e-05,5.807329723519516e-05,3.583330784675688e-05,2.8071148725969883e-05,1.6290027580170337e-05,4.595877808241264e-05,9.057645919688565e-06,6.510796743308592e-05,6.457694551693421e-05,2.860683354095732e-05
RNF170,0.0,0.0,1.8935744783336347e-05,0.0,9.59566346605843e-06,1.41025113405655e-05,1.1512037168817728e-05,1.0239716527000323e-05,4.495039169907853e-06,0.0,0.0,0.0,0.0,3.763490782189768e-06,1.2739562713315456e-05,7.025943535458765e-06,5.687687427847555e-06,5.907027473428718e-06,6.773883253745992e-06,0.0,1.5289050746458453e-05,0.0,0.0,0.0,3.4208381826069e-06,5.608039643977181e-06,3.173802493054432e-05,2.671436289551597e-05,0.0,0.0,5.994388743273976e-06,0.0,3.348074577948245e-05,4.997934584643806e-06,4.117312534625852e-06,9.449013356101554e-06,2.4006757070572508e-06,3.965240420529792e-07,1.1085048926052855e-05,1.118254589699623e-05,7.236876613029078e-06,0.0,9.969591249969285e-06,2.324968281292989e-05,2.99159086121926e-05,5.523087941403916e-06,1.3285822473485366e-05,5.045229320476519e-06,1.623163664050791e-05,4.13234560748837e-06,2.2957349540241387e-05,1.3459053701378393e-05,1.1147345059883665e-05
PSMD11,0.0,0.0,1.8953197499991885e-05,3.23474003497012e-06,2.824835155767837e-06,2.5884449563812047e-06,3.421923439034984e-06,1.0354526928791954e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051479608933958e-06,0.0,0.0,0.0,0.0,1.3895791523410647e-05,0.0,0.0,0.0,0.0,0.0,2.150120160018799e-06,0.0,0.0,0.0,0.0,0.0,3.4145282176709435e-06,8.244008431364289e-07,3.998555987975138e-06,0.0,1.4878579509424638e-07,0.0,0.0,0.0,1.3606132577755024e-06,0.0,0.0,8.143551039351296e-06,1.6773088258629555e-05,0.0,0.0,0.0,3.5623213816410093e-06,0.0,2.295589432467853e-06,0.0,0.0
IDH3B,2.5022241025112306e-05,9.361528862788853e-06,0.0001346428586085,4.008580608875755e-05,8.959012030270335e-05,7.538242237383662e-05,2.152601356228796e-05,8.961191570919352e-05,0.0,4.02571952948357e-06,0.000101620063905,6.401852511377081e-05,4.265798781586903e-06,3.29151098043302e-07,0.0001393197963922,6.5500315742581e-06,3.4387036194362335e-05,1.1768129420915331e-05,2.905868157265069e-06,0.0,5.6991343582903736e-05,3.288989957157324e-05,1.3889822103714328e-05,1.5132712852821997e-05,1.341429353263783e-05,1.4069520195098534e-06,3.068973684293336e-05,7.126442991120942e-05,2.8084331224014613e-05,2.0487507546925395e-05,3.243643321512442e-06,5.390159759824849e-06,8.988987095929101e-05,2.173649187005736e-05,7.097729920670879e-05,7.522043634213967e-06,2.954537590561453e-05,0.0,0.0001333903489381,5.20233963212936e-05,6.051321186801012e-05,1.3644962493154329e-05,2.2944590482354567e-05,3.547844051520675e-05,4.803344868870271e-05,4.370188542263942e-05,4.47186337707284e-05,3.649566980892224e-05,8.800983519541122e-05,2.011227175622283e-05,8.695379793170012e-05,3.1179501643972226e-05,2.8661871780030427e-05
RPS4X,0.0001351319272993,0.0,0.0004539924696409,0.0002343351919915,0.0003025243918074,0.0002230930834182,0.0005296861772947,0.000264418361459,0.0001380821249106,3.19987369184227e-05,0.0001352050540433,0.0001347446933283,0.0001009959651941,0.0001075344647412,0.0002612526114502,0.0002371415849754,0.0002213907061737,0.000257970003998,7.475197587226359e-05,0.0002266474416042,0.0006235075932006,0.0003435299729334,0.0002357383477891,0.0001127183665505,8.738601159210467e-05,0.0003030738891069,0.0002360176258043,0.0001545137266569,0.0002863485706634,3.8811683545089534e-05,7.822990617921601e-05,0.0001061336713441,0.0004702389426404,0.0002619542962731,0.0002975134218271,0.0004295475859019,0.0001293809061108,0.0001552956144553,0.000364767424944,0.0002297959082769,0.0001763800060875,7.982825981498258e-05,0.0005352099188977,0.0009586935805028,0.0007687306736772,0.0003865373556203,0.0001919229526929,0.0002285906830322,0.0001860637163099,0.0001746199402353,0.0002708424168395,0.0001396688959055,0.0002122779179988
SLC2A4,8.089281722442687e-06,0.0,0.0001629952683424,2.536871927029452e-05,5.451358576269817e-05,5.232233755986004e-05,3.929862952206833e-05,5.4183181660066905e-05,2.929043052098244e-05,0.0,3.922833690191956e-05,0.0,1.1653285546539872e-05,1.063793243908925e-05,6.477902312784762e-05,9.76407624149008e-05,4.758304144632944e-05,4.632963979436949e-05,2.3561099980209025e-05,0.0,9.267796539634408e-05,3.015223055006893e-05,1.829144508820701e-05,1.2071860794742474e-05,0.0,1.6240446035638766e-05,7.186091445791913e-05,7.946548447548145e-05,0.0,1.75552069014536e-05,7.455028034980413e-06,0.0,9.460275918626736e-05,1.8672435884025942e-05,4.907926005524106e-05,5.1814085693931e-05,4.086367497065173e-06,2.924968730360617e-05,4.826386822384367e-05,3.78692354000137e-05,2.6661563005611693e-05,1.5677656976688094e-05,1.0227338770189368e-05,0.0001067090011911,0.0001736646161267,4.74721672864422e-05,0.0001110285891391,7.91644040723692e-05,0.0001243938610838,2.5697401649767056e-05,0.0001374600905858,2.806359979077508e-05,3.776680780035371e-05
BIN1,7.801630983708438e-05,7.893715197477274e-05,0.0018408555131139,0.000376349100667,0.0004470361255506,0.0005007763268631,0.0008265459955036,0.000583297159582,0.0003057714128781,4.363186265879552e-05,8.324174700434287e-05,0.0001076893336437,0.0002466179810477,0.0001938826498502,0.0005322882469847,0.0004544631919345,0.0007304962647274,0.0007408816018421,0.0003193794478603,7.032286661040496e-05,0.0008552965005788,8.904495460841427e-05,0.0003301317356182,7.046173587701164e-05,8.598086572767402e-05,4.759231409224415e-05,0.000777623405717,0.000212948364035,6.337303341786749e-05,3.939227329645135e-05,2.747921997577728e-05,6.09293122328596e-05,0.0005793603952741,0.0001203793685544,0.0002837752678408,0.0002436692019779,0.0002203334918163,0.0001077950793619,0.0001531060930554,0.0002128228333166,0.0002172349241575,0.0001182891167317,0.0001029370347142,0.0005713238735054,0.0003747314238885,0.0002972470927099,0.0004711161068675,0.0002146428817115,0.0004606775426814,5.42862636885923e-05,0.0006416251648395,0.000192696356019,8.440196440524527e-05
CAMK2B,2.188971260243397e-05,0.0,0.0001582597852888,4.130935675523076e-05,7.243407529693278e-05,0.0001165072238076,8.859457194531848e-05,7.120635899091002e-05,4.233564940935928e-05,0.0,7.116150098236043e-05,3.4128454511422675e-05,2.7745864626017243e-05,2.7520222922516896e-05,5.830170557530844e-05,7.212505060436266e-05,4.763763849290149e-05,7.574717148275401e-05,3.062158879983337e-05,2.8858402753883152e-05,0.0001487518592445,5.427104950201641e-05,3.34106652228122e-05,2.840145978817628e-05,3.236230896245759e-05,2.557838271505125e-05,0.0001105365134492,6.0811333790913134e-05,5.354071996221404e-05,1.7964228260408987e-05,3.0138247284677017e-05,1.204047523727832e-05,0.0001401666729042,3.806254081138565e-05,6.07814151837835e-05,4.925852560965893e-05,4.291665136950696e-05,5.08391387589196e-05,7.085976074498625e-05,7.357315786702742e-05,6.104366185953111e-05,2.53519148999038e-05,7.270685378690008e-05,0.000113352409071,0.000101646163599,5.448757368519153e-05,5.433787213381124e-05,5.419356359114658e-05,8.031546801681422e-05,2.6211402013301145e-05,6.111711530620402e-05,4.83694184651321e-05,3.100723341016463e-05
CAMK2A,5.864395780790999e-05,1.3579345010206868e-05,0.000201596271679,0.0001368241167152,0.0002045726944028,0.0001304817372121,0.000114260227251,0.0002119959849721,0.0001362505598237,2.1171041633163992e-05,0.0001120396058142,0.0001351153532325,8.003674816925335e-05,7.066669164051345e-05,0.0002734617867176,0.0001100939509376,0.0002282467117055,0.0002403136658108,0.0001038574743312,5.635239717751506e-05,0.0001724764078093,0.000130544590072,0.0001640294566885,7.804177935599725e-05,8.462691070526296e-05,0.0001031840962147,0.0002896878342521,0.000156907628417,0.0001088599662351,7.112942265612318e-05,9.251528988644034e-05,1.3420878297811916e-05,0.0002060871426476,6.62713282024364e-05,0.0001552038283738,0.000183261658421,5.532547293113571e-05,0.0001168257632746,0.0001626257807074,9.209378482001486e-05,0.0001461741194317,4.854396940756029e-05,0.0001944456658918,0.0001510849688007,0.0001345786532239,9.551279905285354e-05,0.0001582298376155,0.0001165701096898,0.0002089014422726,6.633813078305655e-05,0.0001329807219365,0.0001371265114444,0.0001397126136445
CAMK2D,1.5075980344797038e-05,0.0,0.000203611414705,6.0784235976334914e-05,8.415713083490598e-05,8.87863843882204e-05,0.0001055593422406,0.0001295102989881,5.417523924833815e-05,5.380506397864107e-06,4.958563290816958e-05,3.079455774861534e-05,2.07571846004989e-05,1.2014265242748654e-05,0.0001247091901865,8.832862631276874e-05,7.231821261148358e-05,8.598418153007162e-05,4.494095446211956e-05,1.0064283676304691e-05,0.0001585043068976,3.987692474353823e-05,7.279558804427974e-05,8.18491433155248e-06,1.6325731948936632e-05,2.8160259887189424e-05,0.0001298355725142,0.0001116235308978,2.024467325880857e-05,2.650140751714184e-05,2.098266287293628e-05,1.6102665198680653e-05,0.0001610732649398,4.5626052018452025e-05,5.845678736115949e-05,7.471355817473667e-05,2.250209442021941e-05,5.607220151645779e-05,0.0001088492665112,3.751904787424074e-05,5.414053041105121e-05,3.3880164084317166e-05,9.372513300871568e-05,0.0001263921734842,0.0001498441013987,8.117949230471544e-05,9.697756474359351e-05,0.0001198703106067,6.340958737448925e-05,6.65410065639403e-05,8.950363856565394e-05,4.744000367247726e-05,2.9079993607025057e-05
MT-CO3,0.00048494187662,0.0002716645103202,0.0023343177808445,0.0010149349522599,0.0011757628295135,0.0009708761496274,0.0011139716327351,0.0017183108841981,0.0009709691587182,0.0004898963865091,0.0005999328519065,0.0008249962980532,0.001106718572955,0.0007055378860097,0.0013765179895411,0.0009198303702742,0.0012829736791325,0.001536831130947,0.0009764955612536,0.0007478568996282,0.0007588804185543,0.0006431988855215,0.0005275030493055,0.0004050075220705,0.0003895517922945,0.0002804687216375,0.0009156410280353,0.0004943689180181,0.0005438095538209,0.0007432361904817,0.0004588984844185,0.0004224472460537,0.0013878991931986,0.0009555195815637,0.000983220093177,0.0005849524602211,0.0004798425571549,0.000783477134134,0.0012277505827073,0.0006174535473083,0.0006628748572102,0.0008981990599397,0.001387426202708,0.0009203788071298,0.0010860028152813,0.0004354875739802,0.0005061851007193,0.0007623154701238,0.0007386943704729,0.0006224687326193,0.0008530155175092,0.0008365715610791,0.0006288902253423
OCIAD1,8.366684735214607e-05,4.484724373951064e-05,0.0002210441017691,0.0001976584308816,0.0002186373283341,0.0001560414371496,0.0001464331635061,0.0002001978600487,0.0001715149530855,6.27063711256713e-05,0.0001870429742676,0.0001712980591353,9.289254821719417e-05,6.610823752633578e-05,0.0002012904350225,0.0001913240360605,0.0001857622735733,0.0001598875060742,0.0001065323427126,8.604758165715713e-05,0.0001683879531602,0.0001035345745372,0.0001240208831274,7.492244190889362e-05,0.000101935997231,6.122166212295044e-05,0.0001215777026402,7.953827751225095e-05,9.82989984709795e-05,9.214213017638156e-05,0.0001048506294652,5.547897085868128e-05,0.0002869067805316,0.0001753957866309,0.0003342378147987,0.000257639048457,0.0001922733949888,0.0001774692832961,0.0003941541812646,0.0002557671570944,0.0002504784750818,0.0001286236986063,0.0002272590981256,0.0002916771979131,0.0003232004638342,0.0002611581830224,0.0002281379231274,0.0002208700975561,0.0002302988222716,0.0001292141744802,0.0002475659535661,0.0002149963425764,0.0001468180883047
AKAP1,2.1069582255736623e-06,0.0,2.458599663348237e-05,0.0,1.893348712223547e-05,8.205815858386695e-06,1.097686906878064e-05,2.0494399997213856e-05,4.71662397347601e-06,8.354688887543196e-06,0.0,0.0,0.0,0.0,2.13756321665797e-06,0.0,1.957056364376029e-05,4.077862016576603e-06,0.0,0.0,2.28416500803563e-05,0.0,0.0,0.0,5.853663523356602e-06,0.0,1.2300875529544756e-05,0.0,0.0,0.0,6.5698363104112506e-06,0.0,1.530938940240927e-05,1.5025971025576406e-05,2.649929806286541e-05,1.903144689408564e-05,1.2364678050953443e-05,1.277939839234939e-05,1.9309120876013928e-05,1.3162745217067314e-05,1.6014142941301326e-05,7.097913739614604e-06,7.755811244016499e-06,4.551088267781236e-05,4.421861085865982e-05,1.856904974121853e-05,2.447261219394472e-05,2.787994437935176e-05,0.0,1.1535626953571284e-05,2.047451883746708e-05,2.5548150957189345e-05,4.4315476032281736e-06
TWF2,2.2281383128430955e-06,0.0,0.0001922431026226,1.741438994181261e-05,4.2645865935412896e-05,4.53608877744279e-05,3.688963162957012e-05,4.509110286610168e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.486924624339962e-05,5.311219117848563e-05,2.4570471512906248e-05,3.08008696675856e-05,0.0,0.0,0.0001391309389929,0.0,1.32333982487352e-06,0.0,0.0,0.0,6.15040269641567e-05,1.1326827747292853e-05,1.1173515347041737e-06,0.0,0.0,0.0,0.0001035940314723,9.293858281634351e-06,3.1007747693138655e-05,2.473720546515217e-05,0.0,0.0,0.0,0.0,1.7484346474054732e-05,0.0,0.0,9.302309012633505e-05,0.0001242709969814,1.7759432892957663e-05,3.241916793694808e-05,1.3491045333633872e-05,4.476348853015173e-05,0.0,7.864357639718622e-05,3.5174431049323404e-05,3.5969792755146305e-06
SORBS1,0.0,0.0,1.835921083244768e-05,3.724407380808006e-06,1.2228401830522148e-05,1.538784570231982e-05,5.2012919884530845e-06,8.615419483279694e-06,4.9628927154486525e-06,3.6930005638894728e-06,9.286089900972206e-06,5.022870866324482e-06,0.0,2.517786151506591e-06,1.2534207919044578e-05,1.0607516316409674e-05,1.11812328996012e-05,1.0681294748859829e-05,1.2371989323276706e-06,0.0,5.608257976217381e-06,5.156950851209472e-06,2.871979651217135e-06,1.322448456088524e-06,9.25883747076468e-07,0.0,1.966471287505564e-05,1.4443223955044604e-05,4.3426357537682844e-06,0.0,2.695825421509432e-06,0.0,1.4734857765212123e-05,5.710778522021911e-06,4.310191696865103e-06,3.4003203152381547e-06,4.23104722750688e-06,4.947389629433875e-06,1.0158167158520532e-05,6.305502440729048e-06,3.729563940808204e-06,5.397980731896202e-06,6.075940981239961e-06,1.5403511585404086e-05,1.6698464700238445e-05,1.497291218159205e-05,1.4700070634078217e-05,8.893282925374807e-06,1.843691364503532e-05,4.767781425275643e-06,2.855936623960724e-05,3.791920075527542e-06,4.444884604218881e-06
DNAJB4,1.899072565603959e-05,3.4366427354349034e-05,0.000270739924585,7.901498195983111e-05,0.0001389413779047,0.0001276087968086,0.0001263809539256,0.0002435244176637,5.596429870648047e-05,1.4800971240267028e-05,0.0001212559057584,5.060114026644944e-05,5.533600113721814e-05,3.014454943031821e-05,0.0002085315534795,0.0001835015376114,0.0002527319246403,8.72469654803924e-05,4.0503252871385e-05,5.073340202650199e-06,0.000271024456708,0.0001405083132083,0.0001239273291466,7.591283027083327e-05,8.859287845113809e-05,7.360905269592894e-05,0.00024597102235,0.0003443191823861,6.831670908500548e-05,2.580919335279747e-05,2.376620119412751e-05,7.185636583354127e-06,0.0002199817891916,8.67632702253179e-05,0.0001426508417192,0.0001062916879523,5.236020622688094e-05,7.650745359688589e-05,0.0002156673415967,6.858507825726577e-05,0.0001225373803387,6.520564411329976e-05,9.64286152925598e-05,0.0003046565043166,0.0002915794314532,0.0001665725991132,0.0001888901869076,0.0001442003658684,0.0001958900034771,7.094969898356154e-05,0.000360808010422,0.0001140167209968,6.286653345581719e-05
CKMT2,0.0024600878324174,0.0008904963466413,0.0090904385211943,0.0013008602678467,0.0030658645619135,0.0018462411287971,0.0003165767732114,0.0028394722554147,0.000176718554098,0.0002516179134736,0.0030404083115376,0.0018132741132461,0.000339802546849,9.883189797669051e-05,0.0038443309978474,0.0003510821236772,0.0004001282264068,0.0007356537970181,8.414726298849514e-05,4.5759299264731086e-05,0.0030055059272568,0.0013308886913948,0.0007667837755256,0.0007643630572324,0.0006572370148525,0.0002489919344551,0.0016604727027721,0.0015651017197367,0.0013729848870354,0.0009293682609534,0.0006737807970396,0.0009480061140553,0.00367752179509,0.0010369851130481,0.0043083032701789,0.0003904645509423,0.0019505935635875,0.0001285553174827,0.0065767250261321,0.0024202563777308,0.0020597045150386,0.0003284830806954,0.0004283432080895,0.0027315110746764,0.006850645454972,0.0016042849998218,0.0037282375623047,0.0021681778816106,0.0035214520601557,0.0013873109812396,0.0031012168542747,0.0031309513607019,0.0018106838467625
ATP5F1C,0.0019730173012964,0.0013037989275275,0.0032905021712618,0.0035486987638383,0.0030722270874347,0.0032981890481581,0.0033597611482913,0.0031797420645856,0.0031849456611287,0.0010531683083134,0.0027241608071752,0.0023525724248917,0.0025057853594838,0.0023715620178273,0.0031457381323786,0.0029255023205039,0.0020748880512595,0.0022764758047381,0.0026725370375552,0.0018600272085225,0.0024121344241877,0.0025907456940276,0.0018401487855821,0.0014813832607134,0.0015346735163617,0.0010941658699163,0.0021781603817465,0.0018615773816203,0.001735030442658,0.0017427666431384,0.001747704223766,0.0014469244869882,0.0031923033525883,0.0025259867303993,0.0037282140925305,0.0026877536921141,0.003207220418461,0.0026022574362884,0.0043418816500212,0.002612426679082,0.0031965031238707,0.0019748908107748,0.0041661832517782,0.0036587163568394,0.0040596910882498,0.0031322453826055,0.0030115906864552,0.0026628062903633,0.0032951319995211,0.0020925006828871,0.0017718713281137,0.002482682179461,0.0025213718637173
